ppn,isbn_normalise,titre,annee,nomAuteur,lieuPublication,editeur,sujet,raisons,Source,Ensemble,Acquisition,Occupations,date_naissance,date_deces
,9789261029418,Handbook on telephonometry,1987,,Geneva,ITU,,lieu_publication,DNB,Dépôt légal,,,,
,9789261029814,Final acts of the World Administrative Radio Conference for the Planning of the HF Bands Allocated to the Broadcasting Service (HFBC-87),1987,,Geneva,ITU,,lieu_publication,DNB,Dépôt légal,,,,
,9789261030117,Specifications of transmission systems for the broadcasting-satellite service,1988,,Geneva,ITU,,lieu_publication,DNB,Dépôt légal,,,,
,9789261030612,Glossary of telecommunication terms,1987,,Geneva,ITU,,lieu_publication,DNB,Dépôt légal,,,,
,9789261030919,Strategy for the introduction of a public data network in developing countries,1987,,Geneva,ITU,,lieu_publication,DNB,Dépôt légal,,,,
,9789261031015,Final acts of the World Administrative Radio Conference for the Mobile Services (MOB-87),1987,,Geneva,ITU,,lieu_publication,DNB,Dépôt légal,,,,
,9789261031312,Case study on the economic and technical aspects of the transition of a complete analogue national network moving to a digital network,1988,,Geneva,ITU,,lieu_publication,DNB,Dépôt légal,,,,
,9789263003799,A survey of meteorological and hydrological data available in six Sahelian countries of West Africa,1974,"Davy, E. G.",Geneva,Secretariat of the WMO,,lieu_publication,DNB,Dépôt légal,,,,
,9789263021823,International meteorological vocabulary,1992,,Geneva,Secretariat of the World Meteorological Organization,,lieu_publication,DNB,Dépôt légal,,,,
,9789263104090,Catalogue of computer programs in meteorology,1975,,Geneva,Secretariat of the WMO,,lieu_publication,DNB,Dépôt légal,,,,
,9789263104106,"WMO, the achievement and the challenge",1976,,Geneva,WMO,,lieu_publication,DNB,Dépôt légal,,,,
,9789263104113,World Weather Watch,,,Geneva,WMO,,lieu_publication,DNB,Dépôt légal,,,,
,9789263104151,On the statistical analysis of series of observations,1990,"Sneyers, R.",Geneva,WMO,,lieu_publication,DNB,Dépôt légal,,,,
,9789263104465,Handbook on wave analysis and forecasting,1976,,Geneva,Secretariat of the WMO,,lieu_publication,DNB,Dépôt légal,,,,
,9789263104618,Casebook of examples of organization and operation of hydrological services,1977,,Geneva,Secretariat of the WMO,,lieu_publication,DNB,Dépôt légal,,,,
,9789263104670,Radiation regime of inclined surfaces,1977,,Geneva,Secretariat of the WMO,,lieu_publication,DNB,Dépôt légal,,,,
,9789263104717,Guide to marine meteorological services,,,Geneva,Secretariat of the WMO,,lieu_publication,DNB,Dépôt légal,,,,
,9789263104731,The use of satellite imagery in tropical cyclone analysis,1977,,Geneva,Secretariat of the WMO,,lieu_publication,DNB,Dépôt légal,,,,
,9789263104786,"The scientific planning and organization of precipitation enhancement experiments, with particular attention to agricultural needs",1977,"Maybank, J.",Geneva,Secretariat of the WMO,,lieu_publication,DNB,Dépôt légal,,,,
,9789263104816,Agrometeorology of the maize (corn) crop,1977,,Geneva,Secretariat of the WMO,,lieu_publication,DNB,Dépôt légal,,,,
,9789263104823,Forecasting techniques of clear air turbulence including that associated with mountain waves,1977,"Hopkins, Robert H.",Geneva,Secretariat of the WMO,,lieu_publication,DNB,Dépôt légal,,,,
,9789263104878,Techniques of frost prediction and methods of frost and cold protection,1978,,Geneva,Secretariat of the WMO,,lieu_publication,DNB,Dépôt légal,,,,
,9789263104915,International operations handbook for measurement of background atmospheric pollution,1978,,Geneva,Secretariat of the WMO,,lieu_publication,DNB,Dépôt légal,,,,
,9789263104953,Handbook of meteorological forecasting for soaring flight,1978,,Geneva,Secretariat of the WMO,,lieu_publication,DNB,Dépôt légal,,,,
,9789263104960,Systems for evaluating and predicting the effects of weather and climate on wildland fires,1978,"Reifsnyder, W. E.",Geneva,Secretariat of the WMO,,lieu_publication,DNB,Dépôt légal,,,,
,9789263104977,Weather and parasitic animal disease,1978,,Geneva,Secretariat of the WMO,,lieu_publication,DNB,Dépôt légal,,,,
,9789263104991,Meteorological aspects of the contributions presented at the joint oceanographic assembly,1978,"Mieghem, J. van",Geneva,Secretariat of the WMO,,lieu_publication,DNB,Dépôt légal,,,,
,9789263105004,Present techniques of tropical storm surge prediction,1978,,Geneva,Secretariat of the WMO,,lieu_publication,DNB,Dépôt légal,,,,
,9789263105073,The application of atmospheric electricity concepts and methods to other parts of meteorology,1978,,Geneva,Secretariat of the WMO,,lieu_publication,DNB,Dépôt légal,,,,
,9789263105134,Applications of remote sensing to hydrology,1979,"Wiesnet, D. R.",Geneva,Secretariat of the WMO,,lieu_publication,DNB,Dépôt légal,,,,
,9789263105172,Meteorology and the human environment,1979,,Geneva,Secretariat of the WMO,,lieu_publication,DNB,Dépôt légal,,,,
,9789263105288,Operational techniques for forecasting tropical cyclone intensity and movement,1979,,Geneva,Secretariat of the WMO,,lieu_publication,DNB,Dépôt légal,,,,
,9789263105301,The planetary boundary layer,1979,,Geneva,Secretariat of the WMO,,lieu_publication,DNB,Dépôt légal,,,,
,9789263105318,Quantitative meteorological data from satellites,1979,,Geneva,Secretariat of the WMO,,lieu_publication,DNB,Dépôt légal,,,,
,9789263105356,"World Weather Watch, the plan and implementation programme",1979,,Geneva,Secretariat of the World Meteorological Organization,,lieu_publication,DNB,Dépôt légal,,,,
,9789263105363,The role of agrometeorology in agricultural development and investment projects,1980,,Geneva,Secretariat of the WMO,,lieu_publication,DNB,Dépôt légal,,,,
,9789263105394,Review of urban climatology 1973 - 1976,1979,,Geneva,Secretariat of the WMO,,lieu_publication,DNB,Dépôt légal,,,,
,9789263105493,Papers presented at the WMO Technical Conference on Regional and Global Observation of Atmospheric Pollution Relative to Climate,1980,,Geneva,Secretariat of the WMO,,lieu_publication,DNB,Dépôt légal,,,,
,9789263106537,"Climate variations, drought and desertification",1985,,Geneva,Secretariat of the WMO,,lieu_publication,DNB,Dépôt légal,,,,
,9789263106650,Guidance material on the calculation of climatic parameters used for building purposes,1992,"Kobyševa, N. V.",Geneva,Secretariat of the World Meterological Organization,,lieu_publication,DNB,Dépôt légal,,,,
,9789263107015,Mesometeorology and short-range forecasting,,,Geneva | Leningrad,Hydrometeorological Publ. House | Secretariat of the World Meteorological Organization,,lieu_publication,DNB,Dépôt légal,,,,
,9789263107060,Meteorology in the service of aviation,1988,"Kastelein, John",Geneva,Secretariat of the WMO,,lieu_publication,DNB,Dépôt légal,,,,
,9789263107091,The World Weather Watch,1988,,Geneva,Secretariat of the WMO,,lieu_publication,DNB,Dépôt légal,,,,
,9789263107268,Compendium of lecture notes in climatology for class III and class IV personnel,1992,"Garnier, B. J.",Geneva,Secretariat of the World Meteorological Organization,,lieu_publication,DNB,Dépôt légal,,,,
,9789263107381,Meteorological and hydrological risk assessment and disaster reduction,1991,,Geneve,Secretariat of the World Meteorological Organization,,lieu_publication,DNB,Dépôt légal,,,,
,9789263107503,Guide to moored buoys and other ocean data acquisition systems,1990,"Hamilton, G. D.",Geneva,Secretariat of the World Meteorological Organization,,lieu_publication,DNB,Dépôt légal,,,,
,9789263107541,Hydrological aspects of accidental pollution of accidental of water bodies,1992,,Geneva,Secretariat of the World Meteorological Organization,,lieu_publication,DNB,Dépôt légal,,,,
,9789263107596,Measurement of temperature and humidity,1992,"Lalas, Theo",Geneva,WMO,,lieu_publication,DNB,Dépôt légal,,,,
,9789263107794,Simulated real time intercomparison of hydrological models,1992,,Geneva,WMO,,lieu_publication,DNB,Dépôt légal,,,,
,9789263108029,"Climate variability, agriculture and forestry",1994,,Geneva,WMO,,lieu_publication,DNB,Dépôt légal,,,,
,9789263108067,An overview of selected techniques for analysing surface water data networks,1994,"Thomas, W. O.",Geneva,WMO,,lieu_publication,DNB,Dépôt légal,,,,
,9789263108166,On the front line,1994,,Geneva,WMO,,lieu_publication,DNB,Dépôt légal,,,,
,9789263108210,The World Weather Watch,1995,,Geneva,WMO,,lieu_publication,DNB,Dépôt légal,,,,
,9789263108272,Abridged final report with resolutions,1995,,Geneva,WMO,,lieu_publication,DNB,Dépôt légal,,,,
,9789263122438,Meteorology and grain storage,1990,"Smith, C. V.",Geneva,WMO,,lieu_publication,DNB,Dépôt légal,,,,
,9789263124340,Compendium of lecture notes in marine meteorology for class III and class IV personnel,1991,,Geneva,WMO,,lieu_publication,DNB,Dépôt légal,,,,
,9789264139909,Structural change in central and Eastern Europe,1993,,Geneva | Paris,CCET | ILO,,lieu_publication,DNB,Dépôt légal,,,,
,9789280500165,WIPO glossary of terms of the law of copyright and neighboring rights,1980,,Geneva,WIPO,,lieu_publication,DNB,Dépôt légal,,,,
,9789280500332,WIPO glossary of terms of the law of copyright and neighboring rights,1981,,Geneva,WIPO,,lieu_publication,DNB,Dépôt légal,,,,
,9789280500400,Aufzeichnungen über die Genfer diplomatische Konferenz zur Revision des internationalen Übereinkommens zum Schutz von Pflanzenzüchtungen 1978,1981,,Genf,UPOV,,lieu_publication,DNB,Dépôt légal,,,,
,9789280500479,Guide to the international deposit of industrial designs,1982,,Geneva,WIPO,,lieu_publication,DNB,Dépôt légal,,,,
,9789280500578,Guide to the international registration of marks,1984,,Geneva,WIPO,,lieu_publication,DNB,Dépôt légal,,,,
,9789280500578,Guide to the international registration of marks,1982,,Geneva,WIPO,,lieu_publication,DNB,Dépôt légal,,,,
,9789280500653,General information,1982,,Geneva | Vienna,INPADOC | WIPO,,lieu_publication,DNB,Dépôt légal,,,,
,9789280500820,Guide for developing countries on the examination of patent applications,1982,,Geneva,WIPO,,lieu_publication,DNB,Dépôt légal,,,,
,9789280500851,Wörterbuch des gewerblichen Rechtsschutzes,1982,,Genf,WIPO,,lieu_publication,DNB,Dépôt légal,,,,
,9789280501056,The role of industrial property in the protection of consumers,1983,,Geneva,WIPO,,lieu_publication,DNB,Dépôt légal,,,,
,9789280501094,World directory of sources of patent information,1991,,Geneva,WIPO,,lieu_publication,DNB,Dépôt légal,,,,
,9789280501094,World directory of sources of patent information,1993,,Geneva,WIPO,,lieu_publication,DNB,Dépôt légal,,,,
,9789280501827,The first twenty-five years of the International Convention for the Protection of New Varieties of Plants,1987,,Geneva,UPOV,,lieu_publication,DNB,Dépôt légal,,,,
,9789280503340,"Internationales Übereinkommen zum Schutz von Pflanzenzüchtungen vom 2. Dezember 1961, revidiert in Genf am 10. November 1972, am 23. Oktober 1978 und am 19. März 1991",1991,,Genf,UPOV,,lieu_publication,DNB,Dépôt légal,,,,
,9789280506105,Conference on Rules for Institutional Arbitration and Mediation,1995,,Geneva,WIPO,,lieu_publication,DNB,Dépôt légal,,,,
,9789280526011,Vertrag über die internationale Zusammenarbeit auf dem Gebiet des Patentwesens (PCT),2015,,Genf,Weltorganisation für Geistiges Eigentum (WIPO),,lieu_publication,DNB,Dépôt légal,,,,
,9789280620399,Education for development in practice,1992,,Geneva | New York,UNICEF,,lieu_publication,DNB,Dépôt légal,,,,
,9789283212621,Wood dust and formaldehyde,1995,,Geneva,IARC,,lieu_publication,DNB,Dépôt légal,,,,
,9789284310418,Social security and changing family structures,1992,,Geneva,Internat. Social Security Assoc.,,lieu_publication,DNB,Dépôt légal,,,,
,9789284310517,Survivors' benefits in a changing world,1992,,Geneva,Internat. Social Security Assoc.,,lieu_publication,DNB,Dépôt légal,,,,
,9789284310562,Cost control for quality care,1992,,Geneva,Internat. Social Security Assoc.,,lieu_publication,DNB,Dépôt légal,,,,
,9789284370191,Zusatzrentensysteme für Arbeitnehmer,1984,,Genf,IVSS,,lieu_publication,DNB,Dépôt légal,,,,
,9789284370276,Die wirtschaftlichen und sozialen Aspekte der Finanzierung der sozialen Sicherheit,1988,,Genf,IVSS,,lieu_publication,DNB,Dépôt légal,,,,
,9789284370290,Gleichbehandlung in der sozialen Sicherheit,1988,,Genf,IVSS,,lieu_publication,DNB,Dépôt légal,,,,
,9789284370306,Aktuelle Probleme der Rentenversicherung,1988,,Genf,IVSS,,lieu_publication,DNB,Dépôt légal,,,,
,9789284370313,Entwicklungen in der Struktur von Beschäftigung und Arbeitslosigkeit und ihre Folgen für Rentensysteme,1989,,Genf,IVSS,,lieu_publication,DNB,Dépôt légal,,,,
,9789284370337,Die Familienpolitik im Lichte der demographischen Entwicklung,1990,,Genf,IVSS,,lieu_publication,DNB,Dépôt légal,,,,
,9789284370337,Kosten-Nutzen-Analyse und die Verbreitung der Datenverarbeitungsanwendungen in der sozialen Sicherheit,1989,,Genf,Generalsekretariat der IVSS,,lieu_publication,DNB,Dépôt légal,,,,
,9789284370429,Erwerbseinkommen und Rentenansprüche,1991,,Genf,Internat. Vereinigung für Soziale Sicherheit,,lieu_publication,DNB,Dépôt légal,,,,
,9789284370436,Quantitative Analyse und Planung des Sozialschutzes,1992,,Genf,IVSS,Soziale Sicherheit,lieu_publication,DNB,Dépôt légal,,,,
,9789284370498,Informatik als Entscheidungshilfe,1992,,Genf,Generalsekretariat der IVSS,,lieu_publication,DNB,Dépôt légal,,,,
,9789284370641,Organisations- und Strukturprinzipien der Systeme der sozialen Sicherheit,1993,,Genf,IVSS,,lieu_publication,DNB,Dépôt légal,,,,
,9789284370658,Sozialverwaltung im Umbruch,1993,,Genf,IVSS,,lieu_publication,DNB,Dépôt légal,,,,
,9789284370665,Neue Herausforderungen - neue Antworten,1993,,Genf,IVSS,,lieu_publication,DNB,Dépôt légal,,,,
,9789284370740,Migration: eine weltweite Herausforderung für die soziale Sicherheit,1994,,Genf,IVSS,Europäische Union | Internationale Migration | Soziale Sicherheit,lieu_publication,DNB,Dépôt légal,,,,
,9789284370788,Umstrukturierung der sozialen Sicherheit in Mittel- und Osteuropa,1994,,Genf,IVSS,Gesundheitspolitik | Mitteleuropa | Osteuropa | Soziale Sicherheit | Sozialpolitik,lieu_publication,DNB,Dépôt légal,,,,
,9789284370825,Zusatzrentensysteme,1994,,Genf,IVSS,Altersversorgung | Betriebliche Altersversorgung | Europäische Union | Schweiz,lieu_publication,DNB,Dépôt légal,,,,
,9789284370894,Soziale Sicherheit von morgen: Kontinuität und Wandel,1995,,Genf,IVSS,Soziale Sicherheit | Sozialstaat | Theorie,lieu_publication,DNB,Dépôt légal,,,,
,9789284370962,Strategien der sozialen Sicherheit zur Prävention von Risiken,1995,,Genf,IVSS,,lieu_publication,DNB,Dépôt légal,,,,
,9789284370979,Die Verantwortlichkeit der Partner in der sozialen Sicherheit,1995,,Genf,IVSS,,lieu_publication,DNB,Dépôt légal,,,,
,9789284371013,Weltweite Entwicklungstendenzen in der sozialen Sicherheit,1996,,Genf,IVSS,Soziale Sicherheit | Sozialreform | Sozialversicherung,lieu_publication,DNB,Dépôt légal,,,,
,9789284371129,Finanzierung der sozialen Sicherheit,1996,,Genf,IVSS Veröff.,,lieu_publication,DNB,Dépôt légal,,,,
,9789284371549,Wer zur Arbeit zurückkehrt und warum,2002,,Genf,ISSA,,lieu_publication,DNB,Dépôt légal,,,,
,9789287011213,The results of the Uruguay Round of Multilateral Trade Negotiations,1994,,Geneva,GATT,,lieu_publication,DNB,Dépôt légal,,,,
,9789287011220,The results of the Uruguay Round of Multilateral Trade Negotiations,1994,,Geneva,GATT,,lieu_publication,DNB,Dépôt légal,,,,
,9789287011237,The results of the Uruguay Round of Multilateral Trade Negotiations,1994,,Geneva,GATT,,lieu_publication,DNB,Dépôt légal,,,,
,9789287011312,Summary of the results of the Uruguay Round in the dairy sector,1994,,Geneva,GATT,,lieu_publication,DNB,Dépôt légal,,,,
,9789287011343,Summary of the results of the Uruguay Round in the meat sector,1995,,Geneva,WTO,,lieu_publication,DNB,Dépôt légal,,,,
,9789287011404,The WTO dispute settlement procedures,1995,,Geneva,WTO,,lieu_publication,DNB,Dépôt légal,,,,
,9789287011497,Reshaping the world trading system,1995,,Geneva,"WTO, Publ. Services",,lieu_publication,DNB,Dépôt légal,,,,
,9789287011718,Agriculture,2000,,Geneva,WTO,,lieu_publication,DNB,Dépôt légal,,,,
,9789287011893,Opening markets in financial services and the role of the GATS,1997,,Geneva,WTO,,lieu_publication,DNB,Dépôt légal,,,,
,9789287011985,Electronic commerce and the role of the WTO,1998,,Geneva,WTO,,lieu_publication,DNB,Dépôt légal,,,,
,9789287012050,Globalization and trade,1998,,Geneva,WTO,,lieu_publication,DNB,Dépôt légal,,,,
,9789287012050,International trade statistics,1998,,Geneva,WTO,,lieu_publication,DNB,Dépôt légal,,,,
,9789287012074,Sanitary & phytosanitary measures,1998,,Geneva,WTO,,lieu_publication,DNB,Dépôt légal,,,,
